Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_6_scaffold203489_1	547	168	223	ISAisp2	1241	784	729	0.91	--	0	56	71.9	9e-13	length=547 	Family:IS3
ZS_6_scaffold208128_1	2819	1144	2814	ISPme1	1671	1671	1	0.99	--	0	1671	3297	0.0	length=2819 	Family:IS1380
ZS_6_scaffold208998_1	1261	909	958	ISRta4	1915	1356	1405	0.9	--	0	50	60.0	8e-09	length=1261 	Family:IS110
ZS_6_scaffold20913_2	4146	1021	2883	ISPps1	1863	1	1863	0.99	--	0	1863	3596	0.0	length=4146 	Family:IS91
ZS_6_scaffold214873_1	637	207	267	ISKpn11	1290	668	608	0.91	--	0	61	81.8	1e-15	length=637 	Family:IS3
ZS_6_scaffold216561_1	629	174	226	ISPpu19	2377	1313	1365	0.94	--	0	53	81.8	1e-15	length=629 	Family:IS66
ZS_6_scaffold222055_2	1783	746	822	ISCARN26	1214	2	78	0.9	--	0	77	97.6	5e-20	length=1783 	Family:IS110
ZS_6_scaffold222331_1	669	532	594	ISTha3	2424	1583	1645	0.9	--	0	63	77.8	2e-14	length=669 	Family:IS91
ZS_6_scaffold22233_1	727	1	727	TnAs3	18735	3477	2751	0.92	--	0	727	989	0.0	length=727 	Family:Tn3
ZS_6_scaffold22234_1	563	1	563	TnAs2	8650	3323	3885	0.9	--	0	563	680	0.0	length=563 	Family:Tn3
ZS_6_scaffold22405_1	1664	191	252	ISMdi7	2568	1393	1332	0.9	--	0	62	75.8	2e-13	length=1664 	Family:IS21
ZS_6_scaffold225978_1	1366	1006	1067	ISArsp6	26712	4157	4096	0.9	--	0	62	75.8	1e-13	length=1366 	Family:Tn3
ZS_6_scaffold22662_1	1033	1	1032	IS1247	1672	1033	2	1	--	0	1032	2046	0.0	length=1033 	Family:IS1380
ZS_6_scaffold2268_1	743	640	692	ISTvi2	1648	509	457	0.9	--	0	53	65.9	7e-11	length=743 	Family:IS1182
ZS_6_scaffold234316_1	1079	829	885	ISCte4	1019	819	875	0.91	--	0	57	73.8	4e-13	length=1079 	Family:IS481
ZS_6_scaffold23517_1	857	102	185	ISAzo40	1694	1188	1105	0.91	--	0	84	111	2e-24	length=857 	Family:IS1380
ZS_6_scaffold237829_1	1092	4	887	TnShfr1	5131	3510	2619	0.91	--	0	892	1156	0.0	length=1092 	Family:Tn3
ZS_6_scaffold238626_2	1692	476	532	ISBmu3	2697	913	969	0.91	--	0	57	73.8	7e-13	length=1692 	Family:IS21
ZS_6_scaffold239825_1	620	462	522	ISRde2	1203	708	648	0.9	--	0	61	73.8	2e-13	length=620 	Family:IS3
ZS_6_scaffold239915_2	1129	430	522	ISRsp7	2024	844	752	0.9	--	0	93	113	5e-25	length=1129 	Family:IS1380
ZS_6_scaffold24275_2	521	2	366	ISAzo10	1669	1131	767	0.94	--	0	365	557	1e-159	length=521 	Family:IS3
ZS_6_scaffold24275_2	521	437	521	ISAzo10	1669	696	612	0.92	--	0	85	121	1e-27	length=521 	Family:IS3
ZS_6_scaffold24296_1	1318	961	1011	ISPa40	6592	178	128	0.92	--	0	51	69.9	8e-12	length=1318 	Family:Tn3
ZS_6_scaffold243626_1	700	378	524	ISThsp1	1539	809	955	0.91	--	0	147	196	3e-50	length=700 	Family:IS1182
ZS_6_scaffold243626_1	700	1	104	ISThsp1	1539	429	532	0.91	--	0	104	135	9e-32	length=700 	Family:IS1182
ZS_6_scaffold247748_1	921	249	298	ISAzo4	2757	1545	1594	0.9	--	0	50	60.0	6e-09	length=921 	Family:IS21
ZS_6_scaffold248395_1	571	109	217	ISMex33	1318	258	366	0.9	--	0	109	137	2e-32	length=571 	Family:IS3
ZS_6_scaffold249883_1	1042	1	880	IS6100	880	1	880	1	--	0	880	1744	0.0	length=1042 	Family:IS6
ZS_6_scaffold251575_1	591	139	192	ISMex36	1467	1304	1251	0.9	--	0	54	67.9	1e-11	length=591 	Family:IS1182
ZS_6_scaffold258941_1	756	80	132	ISRhru4	1411	1211	1159	0.92	--	0	53	73.8	3e-13	length=756 	Family:IS256
ZS_6_scaffold260305_1	1074	491	541	ISPpu19	2377	1372	1322	0.94	--	0	51	77.8	3e-14	length=1074 	Family:IS66
ZS_6_scaffold260618_1	1100	1029	1079	ISAzo21	2423	696	646	0.9	--	0	51	61.9	2e-09	length=1100 	Family:IS66
ZS_6_scaffold260725_1	1319	1253	1310	ISPa29	1534	1203	1260	0.96	--	0	58	99.6	9e-21	length=1319 	Family:IS110
ZS_6_scaffold260768_2	612	1	51	ISAzsp1	1309	414	464	0.92	--	0	51	69.9	4e-12	length=612 	Family:IS3
ZS_6_scaffold264518_1	585	399	467	ISCARN16	2594	1308	1240	0.91	--	0	69	89.7	4e-18	length=585 	Family:IS21
ZS_6_scaffold266440_1	577	1	577	ISTha1	1301	1107	531	0.93	--	0	577	866	0.0	length=577 	Family:ISAs1
ZS_6_scaffold266978_1	920	307	366	ISPpu19	2377	420	479	0.9	--	0	60	71.9	1e-12	length=920 	Family:IS66
ZS_6_scaffold26733_2	1046	281	365	ISAzo12	3075	973	889	0.9	--	0	85	105	1e-22	length=1046 	Family:IS21
ZS_6_scaffold267849_1	694	1	686	IS1247	1672	987	1672	0.99	--	0	686	1352	0.0	length=694 	Family:IS1380
ZS_6_scaffold268314_1	574	14	574	ISPbe1	1200	15	575	0.93	--	0	561	817	0.0	length=574 	Family:IS3
ZS_6_scaffold269103_1	562	1	562	TnAs3	18735	7870	7309	1	--	0	562	1114	0.0	length=562 	Family:Tn3
ZS_6_scaffold269166_1	501	439	492	ISGob2	1575	932	985	0.96	--	0	54	91.7	8e-19	length=501 	Family:IS66
ZS_6_scaffold269409_2	2251	1384	1439	IS1491	2481	916	861	0.91	--	0	56	71.9	4e-12	length=2251 	Family:IS21
ZS_6_scaffold270799_1	590	1	590	ISKpn23	1671	810	221	1	--	0	590	1170	0.0	length=590 	Family:IS1380
ZS_6_scaffold270849_1	2538	167	375	ISPa63	2654	2352	2144	0.9	--	0	209	256	1e-67	length=2538 	Family:IS21
ZS_6_scaffold272101_1	995	255	307	ISPpu2	1131	610	558	0.9	--	0	53	65.9	1e-10	length=995 	Family:IS630
ZS_6_scaffold273553_1	1767	737	804	ISRtr2	1321	879	812	0.91	--	0	68	87.7	5e-17	length=1767 	Family:IS3
ZS_6_scaffold273736_1	567	28	567	ISCte5	1321	1321	782	0.95	--	0	540	888	0.0	length=567 	Family:IS5
ZS_6_scaffold273824_1	618	405	457	ISCsp1	1393	1301	1354	0.9	--	0.01	54	60.0	4e-09	length=618 	Family:IS256
ZS_6_scaffold273979_1	1167	21	85	ISMaq7	1379	1140	1076	0.9	--	0	65	81.8	2e-15	length=1167 	Family:IS256
ZS_6_scaffold274697_1	1126	863	936	ISAzo12	3075	2136	2209	0.9	--	0	74	91.7	2e-18	length=1126 	Family:IS21
ZS_6_scaffold275769_1	734	1	711	TnAs2	8650	3405	4115	0.9	--	0	711	886	0.0	length=734 	Family:Tn3
ZS_6_scaffold276343_2	1235	38	99	ISBmu3	2697	677	738	0.9	--	0	62	75.8	1e-13	length=1235 	Family:IS21
ZS_6_scaffold276598_1	769	238	292	ISAeme17	1941	757	811	0.9	--	0	55	69.9	5e-12	length=769 	Family:IS21
ZS_6_scaffold27717_1	1409	1	1409	TnShfr1	5131	4288	2872	0.9	--	0	1417	1760	0.0	length=1409 	Family:Tn3
ZS_6_scaffold278173_1	907	750	808	ISAzs18	2633	1814	1756	0.91	--	0	59	77.8	2e-14	length=907 	Family:IS66
ZS_6_scaffold278313_1	725	531	590	ISRtr3	931	477	536	0.9	--	0	60	71.9	1e-12	length=725 	Family:IS5
ZS_6_scaffold279121_1	765	665	765	ISTha1	1301	1130	1230	0.92	--	0	101	137	2e-32	length=765 	Family:ISAs1
ZS_6_scaffold279188_1	726	3	726	ISStma11	4621	2592	1869	0.98	--	0	724	1356	0.0	length=726 	Family:ISL3
ZS_6_scaffold279817_1	2931	915	966	ISPpu23	2481	531	582	0.9	--	0	52	63.9	1e-09	length=2931 	Family:IS21
ZS_6_scaffold280251_1	1041	254	313	ISAli4	1324	873	814	0.93	--	0	60	87.7	3e-17	length=1041 	Family:IS3
ZS_6_scaffold280473_1	1937	380	429	ISSpal2	1314	307	356	0.9	--	0	50	60.0	1e-08	length=1937 	Family:IS5
ZS_6_scaffold280741_1	998	418	469	ISRme4	2469	725	674	0.92	--	0	52	71.9	2e-12	length=998 	Family:IS21
ZS_6_scaffold281228_1	2084	1207	1281	ISThsp2	2644	1056	982	0.9	--	0	75	93.7	9e-19	length=2084 	Family:IS21
ZS_6_scaffold28123_1	1534	1267	1316	ISDeac1	1736	397	348	0.9	--	0	50	60.0	9e-09	length=1534 	Family:IS1380
ZS_6_scaffold281264_1	1561	1496	1548	ISThsp9	6215	4868	4920	0.9	--	0	53	65.9	2e-10	length=1561 	Family:Tn3
ZS_6_scaffold281520_1	1367	627	694	ISPfr7	1423	669	602	0.91	--	0	68	87.7	4e-17	length=1367 	Family:ISL3
ZS_6_scaffold282065_1	2536	2243	2323	ISPkr1	2469	2232	2312	0.9	--	0	81	97.6	7e-20	length=2536 	Family:IS21
ZS_6_scaffold282577_1	1120	892	942	ISMex36	1467	1254	1304	0.9	--	0	51	61.9	2e-09	length=1120 	Family:IS1182
ZS_6_scaffold282793_1	1382	94	780	ISAzo25	1388	34	720	0.93	--	0	688	991	0.0	length=1382 	Family:IS1182
ZS_6_scaffold282793_1	1382	846	1382	ISAzo25	1388	786	1322	0.94	--	0	537	842	0.0	length=1382 	Family:IS1182
ZS_6_scaffold28295_1	533	1	499	TnAs3	18735	6569	6071	0.91	--	0	499	640	0.0	length=533 	Family:Tn3
ZS_6_scaffold28302_1	730	1	730	TnAs3	18735	5753	6482	1	--	0	730	1447	0.0	length=730 	Family:Tn3
ZS_6_scaffold28302_2	878	1	878	TnAs3	18735	6483	7355	0.99	--	0	878	1693	0.0	length=878 	Family:Tn3
ZS_6_scaffold283055_1	1214	1	1116	TnAs3	18735	7824	8939	1	--	0	1116	2212	0.0	length=1214 	Family:Tn3
ZS_6_scaffold283500_1	1483	367	428	IS1491	2481	518	579	0.9	--	0	62	75.8	2e-13	length=1483 	Family:IS21
ZS_6_scaffold283849_1	1526	238	300	ISPa27	1361	163	225	0.9	--	0	63	77.8	4e-14	length=1526 	Family:IS256
ZS_6_scaffold283890_1	2508	1566	1620	ISRme9	2688	1348	1294	0.92	--	0	55	77.8	7e-14	length=2508 	Family:IS21
ZS_6_scaffold284419_1	3600	1572	1624	ISBmu3	2697	1350	1298	0.92	--	0	53	73.8	1e-12	length=3600 	Family:IS21
ZS_6_scaffold2851_1	1741	342	400	ISVei6	1688	1378	1320	0.94	--	0	59	93.7	8e-19	length=1741 	Family:IS1182
ZS_6_scaffold2851_1	1741	1048	1110	ISVei6	1688	660	598	0.92	--	0	63	85.7	2e-16	length=1741 	Family:IS1182
ZS_6_scaffold28539_1	999	21	74	ISAzs17	7252	2297	2244	0.9	--	0	54	67.9	2e-11	length=999 	Family:Tn3
ZS_6_scaffold29094_1	1110	713	786	ISStma11	4621	2807	2880	0.9	--	0	74	91.7	2e-18	length=1110 	Family:ISL3
ZS_6_scaffold2963_1	1988	249	301	ISAzo10	1669	469	417	0.92	--	0	53	73.8	8e-13	length=1988 	Family:IS3
ZS_6_scaffold30208_3	773	205	268	ISAnsp11	1510	1105	1168	0.92	--	0	64	87.7	2e-17	length=773 	Family:IS3
ZS_6_scaffold30449_2	735	5	735	ISPst13	1512	362	1092	0.95	--	0	731	1164	0.0	length=735 	Family:IS1182
ZS_6_scaffold31975_1	2060	1	2060	IS1071	3201	2061	5	0.99	--	0	2060	4040	0.0	length=2060 	Family:Tn3
ZS_6_scaffold31975_1	2060	1959	2060	IS1071	3201	3096	3197	0.94	--	0	102	155	3e-37	length=2060 	Family:Tn3
ZS_6_scaffold34508_1	509	419	508	ISThsp9	6215	1184	1273	0.91	--	0	90	115	6e-26	length=509 	Family:Tn3
ZS_6_scaffold34710_1	838	1	211	ISJsp1	1312	924	714	0.9	--	0	211	268	1e-71	length=838 	Family:IS3
ZS_6_scaffold34794_1	541	1	172	TnAs3	18735	12041	12212	0.94	--	0	172	270	2e-72	length=541 	Family:Tn3
ZS_6_scaffold37797_1	2859	1769	1824	ISPa42	16941	10678	10623	0.92	--	0	56	79.8	2e-14	length=2859 	Family:Tn3
ZS_6_scaffold39239_1	1733	103	1524	ISSpma2	1422	1422	1	0.99	--	0	1423	2789	0.0	length=1733 	Family:IS256
ZS_6_scaffold39647_1	539	345	413	ISAzsp1	1309	794	862	0.91	--	0	69	89.7	4e-18	length=539 	Family:IS3
ZS_6_scaffold40442_1	731	427	477	ISBmu1	2581	584	634	0.94	--	0	51	77.8	2e-14	length=731 	Family:IS21
ZS_6_scaffold43369_2	1042	569	645	ISAzo12	3075	891	967	0.92	--	0	77	105	1e-22	length=1042 	Family:IS21
ZS_6_scaffold43763_1	1275	1013	1074	IS1166	1469	1150	1211	0.9	--	0	62	75.8	1e-13	length=1275 	Family:IS256
ZS_6_scaffold4617_1	3451	1499	1551	ISAzo19	2423	970	918	0.9	--	0	53	65.9	3e-10	length=3451 	Family:IS66
ZS_6_scaffold56136_1	2349	1973	2052	ISMex39	2456	2216	2295	0.9	--	0	80	95.6	3e-19	length=2349 	Family:IS21
ZS_6_scaffold6151_1	1871	1405	1465	ISPa42	16941	11659	11719	0.9	--	0	61	73.8	8e-13	length=1871 	Family:Tn3
ZS_6_scaffold670_2	1151	801	880	ISCARN15	2427	572	651	0.92	--	0	80	111	2e-24	length=1151 	Family:IS66
ZS_6_scaffold67885_1	565	365	424	ISThsp13	1583	190	249	0.9	--	0	60	71.9	9e-13	length=565 	Family:IS1380
ZS_6_scaffold7189_1	18318	16818	16888	ISPa42	16941	10675	10605	0.91	--	0	71	93.7	8e-18	length=18318 	Family:Tn3
ZS_6_scaffold773_1	561	116	171	ISThsp10	2501	1406	1461	0.91	--	0	56	71.9	9e-13	length=561 	Family:IS21
ZS_6_scaffold774_1	1390	450	505	ISThsp10	2501	1406	1461	0.91	--	0	56	71.9	2e-12	length=1390 	Family:IS21
ZS_6_scaffold812_1	2416	743	813	ISBmu1	2581	892	962	0.9	--	0	71	85.7	3e-16	length=2416 	Family:IS21
ZS_6_scaffold88665_1	511	365	444	ISAtu5	1271	930	1009	0.91	--	0	80	103	2e-22	length=511 	Family:IS3
ZS_6_scaffold97346_2	970	836	970	ISMpe1	1295	1	135	1	--	0	135	268	1e-71	length=970 	Family:IS3
Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_7_C2448231_1	515	234	514	ISMma13	1534	1254	1534	0.94	--	0	281	430	1e-121	length=515 	Family:IS66
ZS_7_C2448231_1	515	1	151	ISMma13	1534	1021	1171	0.94	--	0	151	236	2e-62	length=515 	Family:IS66
ZS_7_C2449975_1	520	389	442	ISPfr1	1427	843	790	0.9	--	0	54	67.9	1e-11	length=520 	Family:ISL3
ZS_7_C2450219_1	521	71	127	ISCur1	1627	1036	1092	0.91	--	0	57	73.8	2e-13	length=521 	Family:IS1380
ZS_7_C2451819_1	526	1	523	ISSsp4	2558	726	204	0.91	--	0	523	696	0.0	length=526 	Family:IS21
ZS_7_C2452147_1	527	192	253	ISPfr6	1436	682	621	0.9	--	0	62	75.8	5e-14	length=527 	Family:ISL3
ZS_7_C2454849_1	536	480	536	ISPosp6	1026	137	81	0.91	--	0	57	73.8	2e-13	length=536 	Family:IS481
ZS_7_C2464785_1	572	23	572	IS15	1648	1473	924	0.99	--	0	550	1066	0.0	length=572 	Family:IS6
ZS_7_C2464785_1	572	190	572	IS15	1648	653	271	1	--	0	383	759	0.0	length=572 	Family:IS6
ZS_7_C2464785_1	572	23	197	IS15	1648	1648	1474	0.99	--	0	175	339	2e-93	length=572 	Family:IS6
ZS_7_C2466071_1	577	1	577	IS6100	880	304	880	1	--	0	577	1144	0.0	length=577 	Family:IS6
ZS_7_C2467557_1	584	231	298	ISAzsp1	1309	294	361	0.91	--	0	68	87.7	2e-17	length=584 	Family:IS3
ZS_7_C2470733_1	597	523	593	ISAzo34	1439	1192	1122	0.94	--	0	71	109	4e-24	length=597 	Family:IS256
ZS_7_C2471737_1	602	1	602	ISSsp4	2558	765	1366	0.96	--	0	602	1019	0.0	length=602 	Family:IS21
ZS_7_C2472439_1	605	240	295	ISRso1	884	525	470	0.91	--	0	56	71.9	1e-12	length=605 	Family:IS5
ZS_7_C2474861_1	616	455	545	ISBmu1	2581	962	872	0.9	--	0	91	109	4e-24	length=616 	Family:IS21
ZS_7_C2475003_1	617	1	55	ISPosp6	1026	83	137	0.92	--	0	55	77.8	2e-14	length=617 	Family:IS481
ZS_7_C2477997_1	632	1	632	TnAs3	18735	9590	10221	1	--	0	632	1253	0.0	length=632 	Family:Tn3
ZS_7_C2478585_1	635	443	508	IS1417	1335	1083	1148	0.9	--	0	66	83.8	3e-16	length=635 	Family:IS3
ZS_7_C2483231_1	662	1	88	ISMca3	1320	840	753	0.92	--	0	88	119	5e-27	length=662 	Family:IS3
ZS_7_C2483231_1	662	465	548	ISMca3	1320	376	293	0.91	--	0	84	111	1e-24	length=662 	Family:IS3
ZS_7_C2485823_1	679	1	679	ISPa38	6455	658	1336	1	--	0	679	1346	0.0	length=679 	Family:Tn3
ZS_7_C2486169_1	682	223	682	ISVsa3	977	977	518	1	--	0	460	912	0.0	length=682 	Family:IS91
ZS_7_C2488329_1	696	18	68	ISAli4	1324	309	359	0.9	--	0	51	61.9	1e-09	length=696 	Family:IS3
ZS_7_C2489399_1	704	27	704	ISAisp2	1241	23	700	0.94	--	0	678	1027	0.0	length=704 	Family:IS3
ZS_7_C2491019_1	716	108	173	ISXoo7	1157	549	614	0.92	--	0	66	91.7	1e-18	length=716 	Family:IS5
ZS_7_C2491527_1	719	292	341	ISStau1	1376	347	396	0.9	--	0	50	60.0	4e-09	length=719 	Family:IS3
ZS_7_C2495863_1	755	469	518	ISAs16	1404	866	817	0.92	--	0	50	67.9	2e-11	length=755 	Family:IS110
ZS_7_C2503857_1	837	558	677	ISCfr8	2397	2306	2187	0.9	--	0	120	143	4e-34	length=837 	Family:IS21
ZS_7_C2505543_1	859	171	284	ISBj3	1284	293	406	0.91	--	0	114	147	3e-35	length=859 	Family:IS3
ZS_7_C2506943_1	877	648	697	ISXo9	1513	753	802	0.9	--	0	50	60.0	5e-09	length=877 	Family:IS5
ZS_7_C2508417_1	898	290	380	ISThu1	1637	911	1001	0.95	--	0	91	149	8e-36	length=898 	Family:IS1182
ZS_7_C2508417_1	898	168	224	ISThu1	1637	255	311	0.91	--	0	57	73.8	4e-13	length=898 	Family:IS1182
ZS_7_C2508913_1	905	179	232	ISMex18	1167	601	654	0.9	--	0	54	67.9	2e-11	length=905 	Family:IS630
ZS_7_C2510889_1	938	1	938	ISMma5	1522	1093	156	0.99	--	0	938	1818	0.0	length=938 	Family:IS110
ZS_7_C2512969_1	975	51	118	ISMca3	1320	830	763	0.91	--	0	68	87.7	3e-17	length=975 	Family:IS3
ZS_7_C2514873_1	1014	855	1014	ISPfr10	1247	1	160	0.92	--	0	160	222	7e-58	length=1014 	Family:IS3
ZS_7_C2515251_1	1022	244	294	ISGdi14	1318	1107	1057	0.92	--	0	51	69.9	6e-12	length=1022 	Family:IS3
ZS_7_C2515849_1	1035	928	996	IS1478	1207	638	706	0.9	--	0.02	70	67.9	3e-11	length=1035 	Family:IS5
ZS_7_C2516923_1	1060	1003	1060	ISMlu1	1413	56	113	0.91	--	0	58	75.8	1e-13	length=1060 	Family:IS256
ZS_7_C2517545_1	1076	28	130	IS401	1316	273	375	0.9	--	0	103	125	1e-28	length=1076 	Family:IS3
ZS_7_C2518249_1	1095	850	900	ISAzo19	2423	926	976	0.9	--	0	51	61.9	2e-09	length=1095 	Family:IS66
ZS_7_C2518501_1	1103	493	544	ISMno38	1466	480	531	0.92	--	0	52	71.9	2e-12	length=1103 	Family:IS1182
ZS_7_C2518527_1	1103	1	1103	ISPam3	1197	1103	1	0.9	--	0	1103	1338	0.0	length=1103 	Family:IS3
ZS_7_C2521397_1	1190	1107	1168	ISVsa3	977	257	318	0.96	--	0	62	107	3e-23	length=1190 	Family:IS91
ZS_7_C2522595_1	1233	1171	1233	ISMgi5	1470	1126	1188	0.9	--	0	63	77.8	3e-14	length=1233 	Family:IS256
ZS_7_C2523717_1	1277	987	1047	ISThsp3	2455	1485	1425	0.9	--	0	61	73.8	5e-13	length=1277 	Family:IS66
ZS_7_C2527451_1	1462	409	464	ISIde1	1448	1046	991	0.91	--	0	56	71.9	2e-12	length=1462 	Family:ISL3
ZS_7_C2527799_1	1485	820	870	ISXo4	1513	770	720	0.92	--	0	51	69.9	9e-12	length=1485 	Family:IS5
ZS_7_C2528921_1	1562	139	191	IS2606	1404	1365	1313	0.9	--	0	53	65.9	2e-10	length=1562 	Family:IS256
ZS_7_C2529843_1	1631	131	213	Tn3	4948	1138	1056	1	--	0	83	165	2e-40	length=1631 	Family:Tn3
ZS_7_C2529843_1	1631	1083	1135	Tn3	4948	53	1	1	--	0	53	105	2e-22	length=1631 	Family:Tn3
ZS_7_C2530039_1	1649	1087	1151	IS1122	1068	517	581	0.9	--	0	65	81.8	3e-15	length=1649 	Family:IS481
ZS_7_C2530039_1	1649	1431	1484	IS1122	1068	858	911	0.9	--	0	54	67.9	4e-11	length=1649 	Family:IS481
ZS_7_C2535287_1	2510	1797	1884	ISAzo12	3075	976	889	0.92	--	0	88	119	2e-26	length=2510 	Family:IS21
ZS_7_C2535287_1	2510	525	608	ISAzo12	3075	2210	2127	0.9	--	0	84	103	1e-21	length=2510 	Family:IS21
ZS_7_C2535955_1	2750	820	894	ISThsp18	1330	314	240	0.9	--	0	75	93.7	1e-18	length=2750 	Family:IS1182
ZS_7_scaffold100116_1	547	63	128	ISThsp20	833	482	417	0.92	--	0	66	91.7	9e-19	length=547 	Family:IS5
ZS_7_scaffold100547_1	9019	2647	2716	ISPsp3	1190	600	531	0.91	--	0	70	91.7	2e-17	length=9019 	Family:IS5
ZS_7_scaffold101462_1	628	1	628	TnAs3	18735	8398	7771	1	--	0	628	1245	0.0	length=628 	Family:Tn3
ZS_7_scaffold101546_2	1525	245	299	ISMk1	947	394	448	0.9	--	0	55	69.9	1e-11	length=1525 	Family:ISNCY
ZS_7_scaffold10191_1	1323	16	123	ISPfe1	1248	30	139	0.92	--	0.01	110	139	1e-32	length=1323 	Family:IS3
ZS_7_scaffold102890_1	940	146	206	ISStau1	1376	892	832	0.9	--	0	61	73.8	4e-13	length=940 	Family:IS3
ZS_7_scaffold103047_2	672	416	487	ISAav4	1308	336	265	0.94	--	0	72	111	1e-24	length=672 	Family:IS3
ZS_7_scaffold103409_1	765	435	765	ISPa38	6455	1	331	1	--	0	331	656	0.0	length=765 	Family:Tn3
ZS_7_scaffold103900_1	786	307	364	ISMasp6	834	475	418	0.94	--	0	58	91.7	1e-18	length=786 	Family:IS5
ZS_7_scaffold103906_1	739	294	430	ISOba1	1271	1135	1271	0.92	--	0	137	192	5e-49	length=739 	Family:IS3
ZS_7_scaffold104294_1	953	588	641	ISMsm1	1345	376	323	0.9	--	0	54	67.9	2e-11	length=953 	Family:IS3
ZS_7_scaffold104468_1	808	178	228	IS1407	1422	615	565	0.9	--	0	51	61.9	1e-09	length=808 	Family:IS256
ZS_7_scaffold104664_1	1604	1219	1301	ISThsp1	1539	1215	1297	0.92	--	0	83	117	5e-26	length=1604 	Family:IS1182
ZS_7_scaffold104953_1	1584	1049	1117	ISFsp13	1724	978	1046	0.91	--	0	69	89.7	1e-17	length=1584 	Family:ISAzo13
ZS_7_scaffold104957_1	742	266	633	ISMma11	1619	1456	1089	0.95	--	0	368	595	1e-170	length=742 	Family:ISNCY
ZS_7_scaffold104957_1	742	104	234	ISMma11	1619	1619	1489	0.93	--	0	131	188	7e-48	length=742 	Family:ISNCY
ZS_7_scaffold105047_1	15489	4652	5592	ISPpa8	1050	1	941	1	--	0	941	1865	0.0	length=15489 	Family:IS5
ZS_7_scaffold105047_1	15489	6974	7091	ISPpa8	1050	933	1050	1	--	0	118	234	3e-60	length=15489 	Family:IS5
ZS_7_scaffold1052_2	6206	4112	4161	ISAisp1	1086	126	77	0.92	--	0	50	67.9	2e-10	length=6206 	Family:IS1595
ZS_7_scaffold105395_1	1386	563	627	ISApr12	1524	501	565	0.92	--	0	65	89.7	9e-18	length=1386 	Family:IS5
ZS_7_scaffold106059_1	931	1	931	ISCli1	1687	1033	103	0.99	--	0	931	1782	0.0	length=931 	Family:IS1380
ZS_7_scaffold106091_1	952	596	645	ISArsp6	26712	3332	3381	0.9	--	0	50	60.0	6e-09	length=952 	Family:Tn3
ZS_7_scaffold106207_1	12319	11417	11466	ISAzo39	1277	492	541	0.9	--	0	50	60.0	8e-08	length=12319 	Family:IS5
ZS_7_scaffold106388_1	1088	126	193	ISBj2_B	1509	1023	956	0.91	--	0.02	69	73.8	4e-13	length=1088 	Family:IS5
ZS_7_scaffold106430_1	1224	4	1177	ISDisp1	1321	1174	1	0.94	--	0	1174	1796	0.0	length=1224 	Family:IS5
ZS_7_scaffold1064_3	1637	463	517	ISPfr18	1437	706	760	0.9	--	0	55	69.9	1e-11	length=1637 	Family:ISL3
ZS_7_scaffold106677_1	1147	80	1060	ISBbi1	981	1	981	0.99	--	0	981	1929	0.0	length=1147 	Family:IS1595
ZS_7_scaffold106998_1	1719	54	1711	ISMma22	1658	1	1658	0.99	--	0	1658	3207	0.0	length=1719 	Family:IS200/IS605
ZS_7_scaffold107084_1	3283	2372	2421	ISPpu30	3000	2184	2233	0.92	--	0	50	67.9	8e-11	length=3283 	Family:IS66
ZS_7_scaffold107089_1	1998	937	987	ISAcl2	1243	1054	1004	0.9	--	0	51	61.9	3e-09	length=1998 	Family:IS3
ZS_7_scaffold1154_5	15666	4243	4328	ISAzs17	7252	3405	3320	0.95	--	0	86	139	1e-31	length=15666 	Family:Tn3
ZS_7_scaffold1154_5	15666	4901	4954	ISAzs17	7252	2297	2244	0.9	--	0	54	67.9	4e-10	length=15666 	Family:Tn3
ZS_7_scaffold1164_14	20497	20380	20433	ISThsp4	1289	1053	1000	0.9	--	0	54	67.9	5e-10	length=20497 	Family:IS3
ZS_7_scaffold11766_2	820	264	326	ISKpn27	1080	555	493	0.96	--	0	63	109	6e-24	length=820 	Family:IS481
ZS_7_scaffold1195_1	3213	3161	3213	ISTesp3	1373	1122	1174	0.98	--	0	53	97.6	9e-20	length=3213 	Family:IS3
ZS_7_scaffold12516_1	2349	1	2349	TnAs2	8650	7514	5166	0.9	--	0	2349	2888	0.0	length=2349 	Family:Tn3
ZS_7_scaffold1299_1	1203	360	421	ISAfe3	1560	439	500	0.91	--	0	62	83.8	5e-16	length=1203 	Family:IS110
ZS_7_scaffold1335_1	2706	1916	1967	ISBlo8	1408	1249	1198	0.92	--	0	52	71.9	4e-12	length=2706 	Family:IS256
ZS_7_scaffold1390_1	1943	683	733	ISPfr13	1383	328	378	0.9	--	0	51	61.9	3e-09	length=1943 	Family:IS3
ZS_7_scaffold14279_1	668	115	168	ISAzo14	1925	856	803	0.92	--	0	54	75.8	7e-14	length=668 	Family:IS1634
ZS_7_scaffold15317_1	730	1	712	TnAs3	18735	13599	14310	0.95	--	0	712	1150	0.0	length=730 	Family:Tn3
ZS_7_scaffold15317_1	730	1	398	TnAs3	18735	10440	10837	0.96	--	0	398	670	0.0	length=730 	Family:Tn3
